[2025-12-22 13:18:43] >>> Recording Started <<<
[2025-12-22 13:18:43] [Google Gemini - Google Chrome] MouseMove: dx=79, dy=81
[2025-12-22 13:19:48] [2025-12-22_131757.txt - Notepad] MouseMove: dx=4, dy=-2
[2025-12-22 13:19:48] [2025-12-22_131757.txt - Notepad] MouseMove: dx=5, dy=-3
[2025-12-22 13:19:48] [2025-12-22_131757.txt - Notepad] MouseMove: dx=7, dy=-7
[2025-12-22 13:19:48] [2025-12-22_131757.txt - Notepad] MouseMove: dx=8, dy=-6
[2025-12-22 13:19:48] [2025-12-22_131757.txt - Notepad] MouseMove: dx=8, dy=-8
[2025-12-22 13:19:48] [2025-12-22_131757.txt - Notepad] MouseMove: dx=3, dy=-4
[2025-12-22 13:19:48] [2025-12-22_131757.txt - Notepad] MouseMove: dx=3, dy=-5
[2025-12-22 13:19:48] [2025-12-22_131757.txt - Notepad] MouseMove: dx=1, dy=-2
[2025-12-22 13:19:48] [2025-12-22_131757.txt - Notepad] MouseMove: dx=2, dy=-2
[2025-12-22 13:19:48] [2025-12-22_131757.txt - Notepad] MouseMove: dx=1, dy=-2
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=1, dy=-2
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-4
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-4
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-4
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-3
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-7
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-7
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-11
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-13
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=2, dy=-14
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=5, dy=-6
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=7, dy=-11
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=5, dy=-7
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=7, dy=-9
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=5, dy=-8
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=6, dy=-8
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=6, dy=-6
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=5, dy=-4
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=2, dy=-4
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=4, dy=7
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=11, dy=16
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=4, dy=12
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=7, dy=14
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=6, dy=11
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=7, dy=11
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=8, dy=12
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=10, dy=12
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=7, dy=10
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=6, dy=7
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=6, dy=6
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=5, dy=4
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=5, dy=2
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=2, dy=0
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=2, dy=0
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=4, dy=0
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=2, dy=-4
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=2, dy=-5
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=4, dy=-14
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=1, dy=-21
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=6, dy=-29
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=4, dy=-43
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=3, dy=-54
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-44
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-34
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-41
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-31
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-24
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-21
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-18
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-15
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-16
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-13
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=-1, dy=-14
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-13
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-13
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-12
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-8
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-9
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-4
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-5
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=-2, dy=-3
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-2
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=-1, dy=-4
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-2
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-2
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-3
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-2
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-4
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-5
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-3
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-2
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-3
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-5
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=1, dy=-4
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=1, dy=-3
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-2
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-4
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-3
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-2
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-2
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-3
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-3
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=1, dy=-4
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-2
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=1, dy=-2
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=1, dy=-2
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-2
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=1, dy=-2
[2025-12-22 13:19:49] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-2
[2025-12-22 13:19:50] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-3
[2025-12-22 13:19:50] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-2
[2025-12-22 13:19:50] [2025-12-22_131757.txt - Notepad] Mouse: Left Click
[2025-12-22 13:19:50] [logs - 文件资源管理器] MouseMove: dx=0, dy=5
[2025-12-22 13:19:50] [logs - 文件资源管理器] MouseMove: dx=-3, dy=14
[2025-12-22 13:19:50] [logs - 文件资源管理器] MouseMove: dx=-4, dy=15
[2025-12-22 13:19:50] [logs - 文件资源管理器] MouseMove: dx=-4, dy=14
[2025-12-22 13:19:50] [logs - 文件资源管理器] MouseMove: dx=-4, dy=15
[2025-12-22 13:19:50] [logs - 文件资源管理器] MouseMove: dx=-2, dy=13
[2025-12-22 13:19:50] [logs - 文件资源管理器] MouseMove: dx=-1, dy=17
[2025-12-22 13:19:50] [logs - 文件资源管理器] MouseMove: dx=0, dy=17
[2025-12-22 13:19:50] [logs - 文件资源管理器] MouseMove: dx=0, dy=16
[2025-12-22 13:19:50] [logs - 文件资源管理器] MouseMove: dx=0, dy=18
[2025-12-22 13:19:50] [logs - 文件资源管理器] MouseMove: dx=0, dy=21
[2025-12-22 13:19:50] [logs - 文件资源管理器] MouseMove: dx=0, dy=16
[2025-12-22 13:19:50] [logs - 文件资源管理器] MouseMove: dx=0, dy=18
[2025-12-22 13:19:50] [logs - 文件资源管理器] MouseMove: dx=0, dy=20
[2025-12-22 13:19:50] [logs - 文件资源管理器] MouseMove: dx=0, dy=19
[2025-12-22 13:19:50] [logs - 文件资源管理器] MouseMove: dx=2, dy=18
[2025-12-22 13:19:50] [logs - 文件资源管理器] MouseMove: dx=4, dy=16
[2025-12-22 13:19:50] [logs - 文件资源管理器] MouseMove: dx=8, dy=14
[2025-12-22 13:19:50] [logs - 文件资源管理器] MouseMove: dx=10, dy=20
[2025-12-22 13:19:50] [logs - 文件资源管理器] MouseMove: dx=7, dy=16
[2025-12-22 13:19:50] [logs - 文件资源管理器] MouseMove: dx=7, dy=13
[2025-12-22 13:19:50] [logs - 文件资源管理器] MouseMove: dx=8, dy=14
[2025-12-22 13:19:50] [logs - 文件资源管理器] MouseMove: dx=7, dy=13
[2025-12-22 13:19:50] [logs - 文件资源管理器] MouseMove: dx=2, dy=7
[2025-12-22 13:19:50] [logs - 文件资源管理器] MouseMove: dx=4, dy=6
[2025-12-22 13:19:50] [logs - 文件资源管理器] MouseMove: dx=1, dy=5
[2025-12-22 13:19:50] [logs - 文件资源管理器] MouseMove: dx=3, dy=2
[2025-12-22 13:19:50] [logs - 文件资源管理器] MouseMove: dx=1, dy=4
[2025-12-22 13:19:50] [logs - 文件资源管理器] MouseMove: dx=1, dy=2
[2025-12-22 13:19:50] [logs - 文件资源管理器] MouseMove: dx=1, dy=2
[2025-12-22 13:19:50] [logs - 文件资源管理器] MouseMove: dx=1, dy=3
[2025-12-22 13:19:50] [logs - 文件资源管理器] MouseMove: dx=1, dy=2
[2025-12-22 13:19:50] [logs - 文件资源管理器] MouseMove: dx=1, dy=2
[2025-12-22 13:19:50] [logs - 文件资源管理器] MouseMove: dx=0, dy=2
[2025-12-22 13:19:50] [logs - 文件资源管理器] MouseMove: dx=0, dy=2
[2025-12-22 13:19:50] [logs - 文件资源管理器] MouseMove: dx=-2, dy=2
[2025-12-22 13:19:50] [logs - 文件资源管理器] MouseMove: dx=-4, dy=3
[2025-12-22 13:19:50] [logs - 文件资源管理器] MouseMove: dx=-2, dy=2
[2025-12-22 13:19:50] [logs - 文件资源管理器] MouseMove: dx=-2, dy=0
[2025-12-22 13:19:50] [logs - 文件资源管理器] MouseMove: dx=-4, dy=0
[2025-12-22 13:19:50] [logs - 文件资源管理器] MouseMove: dx=-5, dy=-3
[2025-12-22 13:19:50] [logs - 文件资源管理器] MouseMove: dx=-3, dy=-3
[2025-12-22 13:19:50] [logs - 文件资源管理器] Mouse: Left Click
[2025-12-22 13:19:50] [logs - 文件资源管理器] MouseMove: dx=-3, dy=0
[2025-12-22 13:19:51] [logs - 文件资源管理器] MouseMove: dx=-3, dy=0
[2025-12-22 13:19:51] [logs - 文件资源管理器] MouseMove: dx=-2, dy=0
[2025-12-22 13:19:51] [logs - 文件资源管理器] MouseMove: dx=-3, dy=0
[2025-12-22 13:19:51] [logs - 文件资源管理器] MouseMove: dx=-3, dy=0
[2025-12-22 13:19:51] [logs - 文件资源管理器] MouseMove: dx=-3, dy=-2
[2025-12-22 13:19:51] [logs - 文件资源管理器] MouseMove: dx=-2, dy=-1
[2025-12-22 13:19:51] [logs - 文件资源管理器] MouseMove: dx=-1, dy=-2
[2025-12-22 13:19:51] [logs - 文件资源管理器] MouseMove: dx=0, dy=-4
[2025-12-22 13:19:51] [logs - 文件资源管理器] MouseMove: dx=0, dy=-8
[2025-12-22 13:19:51] [logs - 文件资源管理器] MouseMove: dx=0, dy=-10
[2025-12-22 13:19:51] [logs - 文件资源管理器] MouseMove: dx=0, dy=-8
[2025-12-22 13:19:51] [logs - 文件资源管理器] MouseMove: dx=5, dy=-11
[2025-12-22 13:19:51] [logs - 文件资源管理器] MouseMove: dx=5, dy=-10
[2025-12-22 13:19:51] [logs - 文件资源管理器] MouseMove: dx=2, dy=-11
[2025-12-22 13:19:51] [logs - 文件资源管理器] MouseMove: dx=5, dy=-7
[2025-12-22 13:19:51] [logs - 文件资源管理器] MouseMove: dx=4, dy=-11
[2025-12-22 13:19:51] [logs - 文件资源管理器] MouseMove: dx=3, dy=-9
[2025-12-22 13:19:51] [logs - 文件资源管理器] MouseMove: dx=5, dy=-10
[2025-12-22 13:19:51] [logs - 文件资源管理器] MouseMove: dx=5, dy=-8
[2025-12-22 13:19:51] [logs - 文件资源管理器] MouseMove: dx=4, dy=-4
[2025-12-22 13:19:51] [logs - 文件资源管理器] MouseMove: dx=5, dy=-8
[2025-12-22 13:19:51] [logs - 文件资源管理器] MouseMove: dx=4, dy=-6
[2025-12-22 13:19:51] [logs - 文件资源管理器] MouseMove: dx=2, dy=-2
[2025-12-22 13:19:51] [logs - 文件资源管理器] MouseMove: dx=3, dy=-5
[2025-12-22 13:19:51] [logs - 文件资源管理器] MouseMove: dx=2, dy=-2
[2025-12-22 13:19:51] [logs - 文件资源管理器] MouseMove: dx=3, dy=-3
[2025-12-22 13:19:51] [logs - 文件资源管理器] MouseMove: dx=1, dy=-2
[2025-12-22 13:19:51] [logs - 文件资源管理器] MouseMove: dx=2, dy=-2
[2025-12-22 13:19:51] [logs - 文件资源管理器] MouseMove: dx=2, dy=0
[2025-12-22 13:19:51] [logs - 文件资源管理器] MouseMove: dx=2, dy=4
[2025-12-22 13:19:51] [logs - 文件资源管理器] MouseMove: dx=3, dy=7
[2025-12-22 13:19:51] [logs - 文件资源管理器] MouseMove: dx=5, dy=12
[2025-12-22 13:19:51] [logs - 文件资源管理器] MouseMove: dx=6, dy=12
[2025-12-22 13:19:51] [logs - 文件资源管理器] MouseMove: dx=3, dy=9
[2025-12-22 13:19:51] [logs - 文件资源管理器] MouseMove: dx=7, dy=13
[2025-12-22 13:19:51] [logs - 文件资源管理器] MouseMove: dx=10, dy=14
[2025-12-22 13:19:51] [logs - 文件资源管理器] MouseMove: dx=7, dy=10
[2025-12-22 13:19:51] [logs - 文件资源管理器] MouseMove: dx=7, dy=13
[2025-12-22 13:19:51] [logs - 文件资源管理器] MouseMove: dx=8, dy=16
[2025-12-22 13:19:51] [logs - 文件资源管理器] MouseMove: dx=12, dy=19
[2025-12-22 13:19:51] [logs - 文件资源管理器] MouseMove: dx=15, dy=27
[2025-12-22 13:19:51] [logs - 文件资源管理器] MouseMove: dx=9, dy=16
[2025-12-22 13:19:51] [logs - 文件资源管理器] MouseMove: dx=8, dy=22
[2025-12-22 13:19:51] [logs - 文件资源管理器] MouseMove: dx=8, dy=21
[2025-12-22 13:19:51] [logs - 文件资源管理器] MouseMove: dx=9, dy=22
[2025-12-22 13:19:51] [logs - 文件资源管理器] MouseMove: dx=4, dy=17
[2025-12-22 13:19:51] [logs - 文件资源管理器] MouseMove: dx=8, dy=24
[2025-12-22 13:19:51] [logs - 文件资源管理器] MouseMove: dx=5, dy=24
[2025-12-22 13:19:51] [logs - 文件资源管理器] MouseMove: dx=7, dy=20
[2025-12-22 13:19:51] [logs - 文件资源管理器] MouseMove: dx=5, dy=18
[2025-12-22 13:19:51] [logs - 文件资源管理器] MouseMove: dx=3, dy=14
[2025-12-22 13:19:51] [logs - 文件资源管理器] MouseMove: dx=4, dy=13
[2025-12-22 13:19:51] [logs - 文件资源管理器] MouseMove: dx=3, dy=8
[2025-12-22 13:19:51] [logs - 文件资源管理器] MouseMove: dx=4, dy=10
[2025-12-22 13:19:51] [logs - 文件资源管理器] MouseMove: dx=0, dy=5
[2025-12-22 13:19:51] [logs - 文件资源管理器] MouseMove: dx=2, dy=7
[2025-12-22 13:19:51] [logs - 文件资源管理器] MouseMove: dx=2, dy=9
[2025-12-22 13:19:51] [logs - 文件资源管理器] MouseMove: dx=3, dy=11
[2025-12-22 13:19:51] [logs - 文件资源管理器] MouseMove: dx=4, dy=12
[2025-12-22 13:19:51] [logs - 文件资源管理器] MouseMove: dx=3, dy=12
[2025-12-22 13:19:51] [logs - 文件资源管理器] MouseMove: dx=4, dy=10
[2025-12-22 13:19:51] [logs - 文件资源管理器] MouseMove: dx=1, dy=10
[2025-12-22 13:19:51] [logs - 文件资源管理器] MouseMove: dx=0, dy=9
[2025-12-22 13:19:51] [logs - 文件资源管理器] MouseMove: dx=1, dy=11
[2025-12-22 13:19:51] [logs - 文件资源管理器] MouseMove: dx=2, dy=14
[2025-12-22 13:19:51] [logs - 文件资源管理器] MouseMove: dx=2, dy=15
[2025-12-22 13:19:51] [logs - 文件资源管理器] MouseMove: dx=6, dy=15
[2025-12-22 13:19:51] [logs - 文件资源管理器] MouseMove: dx=9, dy=21
[2025-12-22 13:19:51] [logs - 文件资源管理器] MouseMove: dx=12, dy=12
[2025-12-22 13:19:51] [logs - 文件资源管理器] MouseMove: dx=11, dy=13
[2025-12-22 13:19:51] [logs - 文件资源管理器] MouseMove: dx=7, dy=5
[2025-12-22 13:19:51] [logs - 文件资源管理器] MouseMove: dx=9, dy=4
[2025-12-22 13:19:51] [logs - 文件资源管理器] MouseMove: dx=2, dy=1
[2025-12-22 13:19:51] [logs - 文件资源管理器] MouseMove: dx=1, dy=2
[2025-12-22 13:19:51] [logs - 文件资源管理器] MouseMove: dx=2, dy=0
[2025-12-22 13:19:52] [logs - 文件资源管理器] MouseMove: dx=3, dy=1
[2025-12-22 13:19:52] [logs - 文件资源管理器] MouseMove: dx=2, dy=0
[2025-12-22 13:19:52] [logs - 文件资源管理器] MouseMove: dx=5, dy=0
[2025-12-22 13:19:52] [logs - 文件资源管理器] MouseMove: dx=5, dy=0
[2025-12-22 13:19:52] [logs - 文件资源管理器] MouseMove: dx=5, dy=0
[2025-12-22 13:19:52] [logs - 文件资源管理器] MouseMove: dx=5, dy=0
[2025-12-22 13:19:52] [logs - 文件资源管理器] MouseMove: dx=6, dy=-1
[2025-12-22 13:19:52] [logs - 文件资源管理器] MouseMove: dx=5, dy=0
[2025-12-22 13:19:52] [logs - 文件资源管理器] MouseMove: dx=3, dy=-1
[2025-12-22 13:19:52] [logs - 文件资源管理器] MouseMove: dx=5, dy=-3
[2025-12-22 13:19:52] [logs - 文件资源管理器] MouseMove: dx=3, dy=-1
[2025-12-22 13:19:52] [logs - 文件资源管理器] MouseMove: dx=2, dy=0
[2025-12-22 13:19:52] [logs - 文件资源管理器] MouseMove: dx=2, dy=0
[2025-12-22 13:19:52] [logs - 文件资源管理器] MouseMove: dx=2, dy=0
[2025-12-22 13:19:52] [logs - 文件资源管理器] MouseMove: dx=2, dy=-1
[2025-12-22 13:19:52] [logs - 文件资源管理器] MouseMove: dx=2, dy=-1
[2025-12-22 13:19:52] [logs - 文件资源管理器] MouseMove: dx=3, dy=0
[2025-12-22 13:19:52] [logs - 文件资源管理器] MouseMove: dx=2, dy=0
[2025-12-22 13:19:52] [logs - 文件资源管理器] MouseMove: dx=3, dy=0
[2025-12-22 13:19:52] [logs - 文件资源管理器] MouseMove: dx=2, dy=0
[2025-12-22 13:19:52] [logs - 文件资源管理器] Mouse: Left Click
[2025-12-22 13:19:52] [系统托盘溢出窗口。] MouseMove: dx=1, dy=-5
[2025-12-22 13:19:52] [系统托盘溢出窗口。] MouseMove: dx=0, dy=-4
[2025-12-22 13:19:52] [系统托盘溢出窗口。] MouseMove: dx=0, dy=-6
[2025-12-22 13:19:52] [系统托盘溢出窗口。] MouseMove: dx=-1, dy=-4
[2025-12-22 13:19:52] [系统托盘溢出窗口。] MouseMove: dx=0, dy=-7
[2025-12-22 13:19:52] [系统托盘溢出窗口。] MouseMove: dx=-1, dy=-5
[2025-12-22 13:19:52] [系统托盘溢出窗口。] MouseMove: dx=-1, dy=-7
[2025-12-22 13:19:52] [系统托盘溢出窗口。] MouseMove: dx=-4, dy=-8
[2025-12-22 13:19:52] [系统托盘溢出窗口。] MouseMove: dx=-1, dy=-5
[2025-12-22 13:19:52] [系统托盘溢出窗口。] MouseMove: dx=-4, dy=-6
[2025-12-22 13:19:52] [系统托盘溢出窗口。] MouseMove: dx=-2, dy=-6
[2025-12-22 13:19:52] [系统托盘溢出窗口。] MouseMove: dx=-1, dy=-3
[2025-12-22 13:19:52] [系统托盘溢出窗口。] MouseMove: dx=-2, dy=-5
[2025-12-22 13:19:52] [系统托盘溢出窗口。] MouseMove: dx=-2, dy=-5
[2025-12-22 13:19:52] [系统托盘溢出窗口。] MouseMove: dx=-1, dy=-4
[2025-12-22 13:19:52] [系统托盘溢出窗口。] MouseMove: dx=-1, dy=-7
[2025-12-22 13:19:52] [系统托盘溢出窗口。] MouseMove: dx=-1, dy=-5
[2025-12-22 13:19:52] [系统托盘溢出窗口。] MouseMove: dx=-2, dy=-6
[2025-12-22 13:19:52] [系统托盘溢出窗口。] MouseMove: dx=-2, dy=-6
[2025-12-22 13:19:52] [系统托盘溢出窗口。] MouseMove: dx=-2, dy=-7
[2025-12-22 13:19:52] [系统托盘溢出窗口。] MouseMove: dx=-1, dy=-4
[2025-12-22 13:19:52] [系统托盘溢出窗口。] MouseMove: dx=-2, dy=-4
[2025-12-22 13:19:52] [系统托盘溢出窗口。] MouseMove: dx=-5, dy=-7
[2025-12-22 13:19:52] [系统托盘溢出窗口。] MouseMove: dx=-3, dy=-5
[2025-12-22 13:19:52] [系统托盘溢出窗口。] MouseMove: dx=-4, dy=-4
[2025-12-22 13:19:52] [系统托盘溢出窗口。] MouseMove: dx=-5, dy=-7
[2025-12-22 13:19:52] [系统托盘溢出窗口。] MouseMove: dx=-1, dy=-2
[2025-12-22 13:19:52] [系统托盘溢出窗口。] MouseMove: dx=-1, dy=-3
[2025-12-22 13:19:52] [系统托盘溢出窗口。] MouseMove: dx=0, dy=-2
[2025-12-22 13:19:53] [系统托盘溢出窗口。] MouseMove: dx=2, dy=-2
[2025-12-22 13:19:53] [系统托盘溢出窗口。] MouseMove: dx=1, dy=-2
[2025-12-22 13:19:53] [系统托盘溢出窗口。] MouseMove: dx=0, dy=-3
[2025-12-22 13:19:53] [系统托盘溢出窗口。] MouseMove: dx=2, dy=-4
[2025-12-22 13:19:53] [系统托盘溢出窗口。] MouseMove: dx=0, dy=-4
[2025-12-22 13:19:53] [系统托盘溢出窗口。] MouseMove: dx=0, dy=-5
[2025-12-22 13:19:53] [系统托盘溢出窗口。] MouseMove: dx=0, dy=-2
[2025-12-22 13:19:53] [系统托盘溢出窗口。] MouseMove: dx=0, dy=-4
[2025-12-22 13:19:53] [系统托盘溢出窗口。] MouseMove: dx=0, dy=-4
[2025-12-22 13:19:53] [系统托盘溢出窗口。] MouseMove: dx=0, dy=-4
[2025-12-22 13:19:53] [系统托盘溢出窗口。] MouseMove: dx=-1, dy=-2
[2025-12-22 13:19:53] [系统托盘溢出窗口。] MouseMove: dx=-3, dy=-3
[2025-12-22 13:19:53] [系统托盘溢出窗口。] MouseMove: dx=-3, dy=-5
[2025-12-22 13:19:53] [系统托盘溢出窗口。] MouseMove: dx=-3, dy=-3
[2025-12-22 13:19:53] [系统托盘溢出窗口。] MouseMove: dx=-6, dy=-4
[2025-12-22 13:19:53] [系统托盘溢出窗口。] MouseMove: dx=-2, dy=-2
[2025-12-22 13:19:53] [系统托盘溢出窗口。] MouseMove: dx=-4, dy=-3
[2025-12-22 13:19:53] [系统托盘溢出窗口。] MouseMove: dx=-2, dy=-2
[2025-12-22 13:19:53] [系统托盘溢出窗口。] MouseMove: dx=-4, dy=-3
[2025-12-22 13:19:53] [系统托盘溢出窗口。] MouseMove: dx=-2, dy=-3
[2025-12-22 13:19:53] [系统托盘溢出窗口。] MouseMove: dx=-1, dy=-3
[2025-12-22 13:19:53] [系统托盘溢出窗口。] MouseMove: dx=-3, dy=-3
[2025-12-22 13:19:53] [系统托盘溢出窗口。] MouseMove: dx=-4, dy=-4
[2025-12-22 13:19:53] [系统托盘溢出窗口。] MouseMove: dx=-1, dy=-2
[2025-12-22 13:19:53] [系统托盘溢出窗口。] MouseMove: dx=-2, dy=-2
[2025-12-22 13:19:53] [系统托盘溢出窗口。] MouseMove: dx=-1, dy=-2
[2025-12-22 13:19:53] [系统托盘溢出窗口。] Mouse: Right Click
